Customer_ID,Order_ID,Product_ID,Store_ID,Customer_Name,Age,Gender,Phone,Email,City,State,Pincode,Address,Product_Name,Category,Brand,Size,Color,Material,Order_Date,Quantity,Price_Per_Unit,Discount,Total_Price,GST,Payment_Method,Transaction_ID,Shipping_Provider,Shipping_Cost,Delivery_Status,Estimated_Delivery,Actual_Delivery,Store_City,Store_State,Return_Status,Review_Rating,Customer_Loyalty,Referred_By
73248307,a348ea3f-f,P9134,S3,Ishanvi Sibal,34,Male,+910299616211,victorkaul@example.org,Buxar,Haryana,520513,"898, Narain Street, Ranchi 482901",Bomber Jacket,Kids,Utsa,S,Red,Chiffon,2024-07-04,5,4333.99,0.17,17986.06,899.3,Credit Card,19bddaaa-579,Delhivery,67.42,Cancelled,2024-07-07,2024-07-06,Ludhiana,Tripura,Returned,4.6,Bronze,Rishi Sridhar
ca0e3cb5,9fbf322c-b,P8321,S2,Bimala Mangal,56,Female,1377072769,gagannadkarni@example.com,Surendranagar Dudhrej,Uttarakhand,490483,"H.No. 089
Roy Nagar
Kollam-636633",Coat,Men,FabIndia,XL,Yellow,Silk,2025-02-19,5,1404.16,0.16,5897.47,294.87,Credit Card,e1d1559d-7f7,BlueDart,38.73,Delivered,2025-02-26,2025-02-24,Bhiwani,Mizoram,Returned,2.0,Gold,
122b3f68,32ab7d4a-3,P8746,S6,Pranav Murty,62,Male,09297048855,ekavir66@example.com,Bally,Rajasthan,301800,"438, Bhagat Road
Surat-460178",Kurta,Kids,W,XS,Black,Silk,2024-07-27,1,4966.22,0.04,4767.57,238.38,UPI,50e8ce76-f9f,Shadowfax,90.62,Cancelled,2024-07-31,2024-08-01,Kishanganj,Manipur,Not Returned,4.7,Gold,
a7f34ce7,71151c17-1,P7112,S7,Anya Arora,62,Male,+919011539592,krishgabriel@example.org,Bulandshahr,Haryana,991071,"43/287, Gopal Ganj
Jehanabad 474793",Leather Jacket,Women,FabIndia,S,Yellow,Georgette,2024-11-16,5,2888.13,0.1,12996.59,649.83,Credit Card,202166b5-bde,Delhivery,121.51,Delivered,2024-11-20,2024-11-22,Latur,Karnataka,Not Returned,2.2,Gold,
e69cd036,92a7db74-d,P3340,S9,Chaman Bhargava,24,Other,05760539344,neelkannan@example.com,Thoothukudi,Telangana,976514,"H.No. 373, Zacharia Path
Buxar 403904",Bomber Jacket,Men,Soch,XXL,Yellow,Silk,2024-09-09,2,3926.02,0.23,6046.07,302.3,Cash on Delivery,39978ed9-7f0,Delhivery,42.48,Pending,2024-09-12,2024-09-14,Chinsurah,Bihar,Not Returned,3.1,Gold,
0065c62e,14b4324e-3,P5278,S6,Adweta Zachariah,26,Other,+912566718686,cheemaanvi@example.com,Gudivada,Odisha,207914,"58
Agarwal Circle
Ratlam-426207",Suits,Kids,Biba,XXL,Black,Georgette,2024-04-03,3,4583.12,0.22,10724.5,536.23,UPI,c5a9077d-6b4,Shadowfax,102.57,In Transit,2024-04-09,2024-04-11,Muzaffarnagar,Andhra Pradesh,Returned,3.5,Platinum,
655fea6f,52510db0-9,P5395,S1,Finn Shankar,25,Male,2935315943,nranganathan@example.org,Uluberia,Goa,028583,"54/96, Ghose Path, Bharatpur 314158",Culottes,Women,FabIndia,S,Red,Cotton,2024-05-25,2,2714.68,0.3,3800.55,190.03,Debit Card,41a2b3a1-ed6,BlueDart,63.87,Pending,2024-05-30,2024-05-28,Khandwa,Himachal Pradesh,Returned,3.3,Silver,
871b8780,19192cc4-d,P2589,S10,Eesha Dugar,22,Male,07809677072,jaggiaayush@example.org,Vijayanagaram,Karnataka,587716,"H.No. 524
Butala Road, Jehanabad 228781",Trench Coat,Kids,Soch,XXL,Maroon,Cotton,2024-12-23,4,2757.81,0.1,9928.12,496.41,UPI,8d497a01-387,Shadowfax,115.5,In Transit,2024-12-29,2024-12-29,Mira-Bhayandar,Tamil Nadu,Not Returned,1.3,Silver,
c0c222a5,ba7bea19-0,P4549,S10,Tripti Som,44,Female,+912733916240,edhithaparsa@example.net,Bijapur,Assam,465671,"H.No. 947
Dasgupta Path, Jhansi 517981",Blazer,Kids,FabIndia,S,White,Linen,2025-01-01,5,1245.79,0.14,5356.9,267.84,Debit Card,ecae892a-0a9,BlueDart,150.0,Cancelled,2025-01-06,2025-01-04,Coimbatore,Himachal Pradesh,Not Returned,4.6,Platinum,
f76338d0,00c099f8-3,P2988,S9,Dominic Singh,46,Male,1222066132,jasonatwal@example.net,Malda,Andhra Pradesh,126068,"H.No. 63
Bava Path
Saharsa 079459",Tunic,Women,Manyavar,M,Maroon,Rayon,2025-02-06,5,3438.33,0.04,16503.98,825.2,Net Banking,793c796f-c46,Ecom Express,41.79,In Transit,2025-02-10,2025-02-08,Loni,Mizoram,Returned,3.7,Gold,
27c2a0e1,f12773e7-d,P1898,S9,Geetika Chandra,20,Other,03756952997,amol97@example.org,Tadepalligudem,Goa,883851,"003, Walia Nagar, Tiruppur 333439",Kimono Robe,Men,Biba,XXL,Yellow,Chiffon,2024-06-15,1,3539.41,0.02,3468.62,173.43,Cash on Delivery,5fbe85c1-0f4,India Post,65.47,In Transit,2024-06-21,2024-06-21,Ranchi,Assam,Returned,3.5,Bronze,
74e11646,567f2dd8-a,P6731,S8,Zehaan Morar,26,Female,+916042072497,ghoshharita@example.com,Arrah,Mizoram,673519,"H.No. 85
Munshi Ganj, Noida-511184",Robe,Men,FabIndia,XXL,Black,Chiffon,2024-12-14,5,2252.01,0.16,9458.44,472.92,Credit Card,a65fe656-09c,BlueDart,106.72,In Transit,2024-12-20,2024-12-21,Ratlam,Bihar,Returned,3.9,Platinum,
075d2cda,cecdcea8-8,P9238,S3,Rehaan Sundaram,57,Female,04382043528,dhingrayashawini@example.net,Bidar,Himachal Pradesh,775626,"H.No. 942, Parsa Marg
Nagpur 606057",Tweed Coat,Kids,Utsa,XL,Red,Linen,2024-09-30,1,3436.22,0.26,2542.8,127.14,UPI,443346b9-550,India Post,48.46,Delivered,2024-10-04,2024-10-05,Berhampore,West Bengal,Returned,3.8,Silver,
63659c7f,56a9e887-3,P9382,S2,Jai Rout,23,Other,05746118283,wkanda@example.com,Tadepalligudem,Madhya Pradesh,691810,"H.No. 90
Banerjee Ganj
Ahmednagar 295958",Parka,Men,FabIndia,XS,Maroon,Chiffon,2024-06-07,5,1221.48,0.11,5435.59,271.78,Credit Card,0122575f-e31,Delhivery,60.65,Pending,2024-06-10,2024-06-12,Shimoga,Maharashtra,Returned,2.5,Gold,
aab71b78,53cab61d-5,P1553,S5,Sara Kumer,57,Other,+910433196317,mohammednazareth@example.com,Madhyamgram,Jharkhand,071586,"171
Anand Nagar
Chandrapur-151748",Poncho,Men,Biba,XL,Maroon,Georgette,2024-12-26,3,1389.47,0.19,3376.41,168.82,Debit Card,7d11044e-bb4,Delhivery,40.11,Cancelled,2025-01-02,2025-01-01,Arrah,Gujarat,Returned,3.6,Silver,
f59059fe,1389fd06-6,P2559,S10,Theodore Vohra,50,Other,1254812123,agateatharv@example.net,Raichur,Punjab,141557,"94/08
Khalsa Zila, Mehsana-712964",Midi Dress,Women,Utsa,S,White,Linen,2025-02-02,5,4378.63,0.1,19703.84,985.19,Credit Card,57e18f28-887,Shadowfax,96.28,In Transit,2025-02-06,2025-02-08,New Delhi,Maharashtra,Not Returned,2.7,Gold,
752a6ec5,6484300a-0,P3161,S1,William Dugar,20,Other,03924864500,bsodhi@example.com,Srikakulam,Madhya Pradesh,460405,"37/03
Munshi Zila
Motihari 323731",T-Shirts,Kids,Utsa,M,Maroon,Chiffon,2025-01-11,4,2928.44,0.24,8902.46,445.12,Debit Card,32229cab-139,Delhivery,44.86,Pending,2025-01-15,2025-01-13,Tadepalligudem,Odisha,Not Returned,4.2,Bronze,
d53d0fb9,ebfb9b1e-0,P2914,S9,Gabriel Dara,48,Other,7444941703,mjha@example.com,Dehri,Uttar Pradesh,073281,"54/453
Shanker Circle, Sikar-982662",Sherwani,Kids,Manyavar,S,Green,Cotton,2024-04-27,3,3520.28,0.23,8131.85,406.59,Credit Card,a5d46bb0-df9,Ecom Express,31.05,In Transit,2024-05-03,2024-05-05,Vadodara,Madhya Pradesh,Returned,4.5,Platinum,
14edc03e,4870c4e9-e,P5813,S5,Neha Kaul,50,Male,2595676515,jprabhu@example.org,Dharmavaram,Telangana,212572,"H.No. 264, Goel Street, Kota 241515",Sherwani,Kids,W,L,Blue,Silk,2024-12-30,4,3248.24,0.0,12992.96,649.65,Credit Card,3ab02d63-b28,BlueDart,118.74,In Transit,2025-01-02,2025-01-01,Tadepalligudem,Andhra Pradesh,Not Returned,4.1,Platinum,
fb4c22bf,9d574920-a,P4259,S1,Qadim Shere,55,Male,+914119031102,cchaudhari@example.org,Anantapuram,Gujarat,108643,"H.No. 927, Sastry Street
Erode 571557",Kameez,Kids,Utsa,XXL,Yellow,Silk,2024-08-05,2,1974.75,0.23,3041.12,152.06,Cash on Delivery,c588bf1f-7c1,Delhivery,56.17,Delivered,2024-08-09,2024-08-07,Junagadh,Assam,Returned,4.6,Platinum,
233c9c8f,93c8ff5b-b,P4389,S5,Baljiwan Misra,31,Female,+913192265011,anirudhsaha@example.net,Gandhidham,Bihar,961769,"H.No. 04, Kohli Ganj, Bahraich 661521",Crop Top,Kids,Utsa,XXL,Green,Rayon,2025-01-24,5,1169.23,0.25,4384.61,219.23,Net Banking,c4ce59d0-26e,India Post,86.86,Delivered,2025-01-31,2025-02-02,Agartala,Assam,Returned,1.9,Gold,
1c3e8146,1e1ae645-7,P5886,S9,Krishna Sahota,46,Male,+919293390462,bramachandran@example.net,Amaravati,Assam,230715,"H.No. 072
Butala Zila, Nanded-575615",Vest,Women,FabIndia,L,Black,Cotton,2024-09-29,4,2272.7,0.08,8363.54,418.18,Net Banking,5f317c32-fc8,India Post,34.21,Pending,2024-10-04,2024-10-03,Bhubaneswar,Manipur,Returned,1.4,Gold,
64a1e8b7,854bf65d-4,P4105,S1,Advay Hora,39,Male,00220709491,veer53@example.com,Kolhapur,Goa,787167,"H.No. 49
Kar Ganj
Panipat-293515",Tunic,Kids,Utsa,M,Black,Silk,2024-09-04,1,4473.79,0.15,3802.72,190.14,Credit Card,bc2aa912-a82,Ecom Express,58.29,Cancelled,2024-09-11,2024-09-09,Amritsar,Assam,Not Returned,4.6,Bronze,
2970eb21,e8b54a7c-5,P2581,S4,Charvi Palla,21,Female,1007555730,esastry@example.com,Narasaraopet,Kerala,663082,"H.No. 60
Hayer Marg, Allahabad-076555",Poncho,Men,Soch,S,Green,Cotton,2025-01-27,4,2016.4,0.01,7984.94,399.25,Credit Card,e71f0e4f-eab,BlueDart,81.65,Delivered,2025-02-02,2025-02-02,Dhule,West Bengal,Returned,4.6,Silver,
4704c2fc,d8fb6b27-e,P9344,S1,Gaurika Aggarwal,37,Male,9933149729,chanakyadutta@example.net,Shimla,Jharkhand,343402,"38
Nagi Path
Bongaigaon 754282",Shirt Dress,Women,W,XS,Blue,Cotton,2025-03-05,5,4772.78,0.09,21716.15,1085.81,Debit Card,25729765-796,BlueDart,128.48,Pending,2025-03-11,2025-03-11,Pimpri-Chinchwad,Himachal Pradesh,Not Returned,3.8,Silver,
faae6b69,81508d02-4,P8481,S8,Tanmayi Nadig,50,Male,01946244328,chanakya46@example.net,Bulandshahr,Tamil Nadu,330491,"H.No. 776
Chawla Circle
Solapur 959519",Tops,Women,FabIndia,S,Maroon,Silk,2024-07-18,1,3933.78,0.3,2753.65,137.68,Credit Card,3b3eaad1-b1a,Ecom Express,133.51,Cancelled,2024-07-21,2024-07-21,Patiala,Sikkim,Not Returned,4.5,Silver,
836ddf2e,2657702d-7,P7748,S9,Oeshi Brar,45,Male,+918470029259,amaranatarajan@example.net,Surat,Punjab,519098,"251, Choudhury Nagar
Muzaffarnagar 435053",Wrap Dress,Men,Biba,S,Black,Georgette,2025-01-21,3,721.55,0.02,2121.36,106.07,Credit Card,88dc49fd-5d0,Shadowfax,115.84,In Transit,2025-01-26,2025-01-28,Bhimavaram,Meghalaya,Not Returned,3.3,Platinum,
3d9fd345,22ce01b2-c,P2253,S9,Wazir Dey,26,Male,03081443542,bordemitali@example.net,Chandigarh,Manipur,283343,"42/911, Thakkar Road, Secunderabad-744401",Flared Pants,Men,Soch,S,Black,Cotton,2024-09-15,4,4857.7,0.23,14961.72,748.09,UPI,9574f55e-138,Delhivery,62.92,Pending,2024-09-22,2024-09-20,Nagpur,Meghalaya,Not Returned,4.4,Silver,
e1ab4d8e,6c2b6d8b-a,P4031,S2,Balvan De,19,Male,5338660433,oviyabali@example.org,Meerut,Kerala,119805,"72/959, Prakash Zila, Vellore 791877",Crop Top,Women,Utsa,XL,Blue,Cotton,2024-06-29,1,1990.03,0.0,1990.03,99.5,Cash on Delivery,4d5a0f56-e5f,India Post,109.26,Pending,2024-07-02,2024-06-30,Bettiah,West Bengal,Returned,4.0,Gold,
b119a7c2,246d319a-d,P4586,S2,Balendra Kala,48,Other,6744107097,pdeol@example.net,Phagwara,Madhya Pradesh,537178,"218, Vala Road
Tiruppur-589167",Jeggings,Women,Utsa,M,Green,Chiffon,2024-09-21,3,4076.11,0.21,9660.38,483.02,UPI,f9a6285f-7e7,Ecom Express,91.43,Cancelled,2024-09-28,2024-09-26,Khora ,Nagaland,Not Returned,2.9,Gold,
8092b5f2,3b08826c-9,P2541,S6,Sudiksha Batra,57,Other,+919148480444,kashishdugar@example.com,Motihari,Andhra Pradesh,057638,"H.No. 416, Loke Nagar
Ujjain 521154",Dupatta,Women,Biba,XXL,Maroon,Georgette,2025-01-12,3,3268.34,0.18,8040.12,402.01,UPI,87860239-0e9,India Post,91.41,Delivered,2025-01-19,2025-01-18,Davanagere,Gujarat,Not Returned,3.3,Bronze,
97e10794,e4478ff8-b,P8688,S5,Jhalak Bhavsar,29,Other,00594931266,waida06@example.org,Kulti,Madhya Pradesh,757217,"54/936
Dave Ganj
Pondicherry 703083",Capes,Men,FabIndia,XL,Red,Linen,2025-03-12,5,2514.58,0.27,9178.22,458.91,Debit Card,481015a2-176,Shadowfax,73.75,Delivered,2025-03-16,2025-03-14,Aurangabad,Meghalaya,Not Returned,1.5,Gold,
e31a9e19,facb97d4-b,P1991,S4,Matthew Chawla,62,Male,+913076240189,dsuri@example.com,Giridih,Tripura,060459,"86
Aggarwal Nagar
Tenali-519855",Peplum Top,Women,Utsa,XL,Green,Rayon,2025-02-22,4,2845.12,0.25,8535.36,426.77,UPI,644e2a87-09b,BlueDart,143.36,Cancelled,2025-03-01,2025-02-28,Srikakulam,Haryana,Returned,2.8,Gold,
8e564d30,cac159c1-1,P8325,S1,Peter Khurana,30,Female,+910255220376,esehgal@example.net,Thrissur,West Bengal,782306,"H.No. 195, Sahota
Madurai-109305",Kimono Robe,Women,Soch,S,Red,Georgette,2024-09-22,1,786.45,0.09,715.67,35.78,Debit Card,dbe7e2f6-d21,India Post,109.17,Cancelled,2024-09-28,2024-09-26,Phusro,Haryana,Returned,2.5,Platinum,
539cf553,c6f66088-1,P6334,S7,Chatresh Bhat,50,Female,+917548470925,lokedhriti@example.com,Salem,Punjab,468487,"H.No. 51
Jayaraman Ganj
Vellore 624441",Coat,Men,Utsa,L,Red,Rayon,2024-06-26,3,1766.88,0.17,4399.53,219.98,UPI,5fd4e729-ed1,India Post,122.47,Delivered,2024-07-01,2024-07-02,Belgaum,Kerala,Returned,1.9,Platinum,
89539133,ebca4e23-1,P7698,S5,Turvi Samra,38,Female,+910884669440,nsahni@example.net,Mathura,Sikkim,889828,"49, Sarin Marg
Bhubaneswar-766039",Tweed Coat,Women,Soch,XS,Maroon,Rayon,2024-06-02,2,3074.19,0.17,5103.16,255.16,Debit Card,9ac839ce-0ba,BlueDart,90.57,Delivered,2024-06-06,2024-06-05,Ahmednagar,Assam,Not Returned,1.1,Silver,
3fd5c813,a1bb88d8-8,P2279,S2,Udarsh Baria,63,Female,07808821435,naikvasana@example.net,Kharagpur,Bihar,388919,"31, Lata Street, Fatehpur 667275",Bomber Jacket,Kids,Soch,L,Yellow,Cotton,2024-08-03,2,3703.96,0.04,7111.6,355.58,UPI,166d7986-c1a,India Post,61.08,Delivered,2024-08-06,2024-08-05,Berhampur,West Bengal,Returned,3.7,Gold,
364589da,65cc2a52-4,P5249,S9,Chaitanya Chadha,60,Male,+911768882600,ojasvisaini@example.org,Jammu,Chhattisgarh,816440,"40/765
Ramesh Circle, Bhilai-393513",Cardigan,Men,Soch,S,Red,Linen,2025-03-15,4,1584.22,0.3,4435.82,221.79,Credit Card,f3aff2b5-b00,Shadowfax,49.62,In Transit,2025-03-19,2025-03-17,Rewa,Jharkhand,Returned,3.6,Bronze,Omya Chaudhary
3286b666,1e9515b6-8,P2999,S10,Nathaniel Chauhan,40,Female,01718744119,utkarshlalla@example.org,Raebareli,Manipur,333243,"H.No. 31, Gola
Thanjavur-621436",Cardigan,Kids,FabIndia,XXL,Red,Cotton,2024-07-14,1,1986.11,0.09,1807.36,90.37,Credit Card,cf9a6f45-992,Delhivery,144.93,In Transit,2024-07-19,2024-07-19,Chinsurah,Meghalaya,Returned,4.6,Bronze,
a0b99ecc,51f29534-e,P2967,S4,Sanya Pandey,45,Male,5528209887,xbutala@example.net,Sikar,Nagaland,861159,"52/894
Master Path, Bhiwani-088565",Kaftan Dress,Kids,Manyavar,L,Green,Rayon,2024-12-02,4,3091.1,0.28,8902.37,445.12,Cash on Delivery,c43c2fca-f99,Delhivery,72.58,Delivered,2024-12-09,2024-12-08,Kota,Mizoram,Not Returned,4.6,Gold,
f7747f57,60fbae0e-1,P6797,S7,Dominic Parmar,33,Other,08703955152,pswamy@example.net,Loni,Sikkim,984263,"93/386
Purohit Circle, Bhavnagar-142091",Kurta,Men,Biba,XS,White,Cotton,2024-09-11,4,1591.49,0.01,6302.3,315.12,Net Banking,8b99c71f-fab,Ecom Express,117.54,In Transit,2024-09-16,2024-09-16,Sasaram,Odisha,Not Returned,4.9,Bronze,
68b469d2,6898c608-e,P2880,S7,Kashish Prabhu,53,Female,3665716219,balveerpai@example.org,Bokaro,West Bengal,693924,"10/56, Ramachandran Path
Pimpri-Chinchwad-621321",Kaftan,Men,W,XL,Green,Cotton,2024-05-17,3,569.14,0.0,1707.42,85.37,Debit Card,0001ba74-86f,Shadowfax,105.77,Delivered,2024-05-20,2024-05-20,Karnal,West Bengal,Returned,2.0,Platinum,
b991b0be,34523734-0,P6573,S9,Kevin Chauhan,26,Female,1491005471,yashvi10@example.org,Surat,Tamil Nadu,923346,"H.No. 006, Ravel
Anantapur-777533",Crop Top,Women,Soch,XL,Yellow,Chiffon,2024-08-03,2,4026.51,0.2,6442.42,322.12,Cash on Delivery,be871012-657,Shadowfax,51.17,In Transit,2024-08-07,2024-08-07,Tenali,Maharashtra,Returned,4.4,Silver,
ce4156a6,25b2d676-e,P4404,S8,Laksh Grewal,62,Male,0457150995,sundaramjai@example.org,Asansol,Tripura,635578,"576
Mallick Nagar
Durg 889243",Cardigan,Women,Soch,L,Yellow,Rayon,2024-09-30,5,4983.55,0.29,17691.6,884.58,Debit Card,be035517-834,Shadowfax,63.55,In Transit,2024-10-07,2024-10-08,Danapur,Madhya Pradesh,Returned,4.0,Silver,
92939fcb,d87059d3-1,P6106,S10,Hamsini Krish,65,Other,06318939817,dharamrita@example.net,Bhubaneswar,Uttarakhand,348284,"81/889, Pai Chowk, Bidar 727157",Sari Gown,Women,Soch,M,Maroon,Cotton,2024-04-10,3,3176.32,0.29,6765.56,338.28,UPI,0cbe76a3-087,Shadowfax,114.01,In Transit,2024-04-17,2024-04-16,Imphal,Arunachal Pradesh,Returned,2.5,Bronze,Mahika Gala
74310409,7b04d155-5,P3149,S9,Yashica Varughese,49,Male,07615648797,parmerabdul@example.com,Ratlam,Haryana,391512,"42/946
Sura Street, Gaya-184562",Kimono,Women,FabIndia,XXL,Red,Silk,2025-01-28,5,3176.06,0.15,13498.25,674.91,Debit Card,5e1d2c6e-10e,Ecom Express,80.02,Delivered,2025-02-04,2025-02-06,Gwalior,Karnataka,Returned,3.5,Silver,
e3e454e8,5a33536d-e,P3841,S3,Chatura Sabharwal,63,Male,03434182965,faraj34@example.com,Navi Mumbai,Goa,464087,"07/43
Dara Marg, Nanded-785205",Sweater,Men,Biba,XS,Maroon,Linen,2024-04-04,5,922.39,0.2,3689.56,184.48,Cash on Delivery,a02fabac-1fd,Delhivery,81.92,Cancelled,2024-04-10,2024-04-10,Bareilly,Karnataka,Returned,4.9,Silver,
38766cea,0e8941a1-f,P3731,S2,Aditya Soni,23,Female,1581718882,bhavsarindrajit@example.net,Solapur,Himachal Pradesh,820331,"196
Atwal Road
Panihati-950666",Sweater,Women,W,XXL,White,Rayon,2024-04-21,4,3890.41,0.25,11671.23,583.56,Debit Card,b2fbb7d8-021,Shadowfax,30.2,In Transit,2024-04-24,2024-04-25,Amritsar,West Bengal,Returned,1.4,Silver,
9dfd876d,8014edc4-e,P7014,S10,Lajita Nagi,39,Female,8964636129,tshah@example.net,Raiganj,Assam,508203,"H.No. 210, Muni, Maheshtala-332896",Anarkali,Women,Manyavar,XXL,Green,Cotton,2024-05-28,1,3824.63,0.29,2715.49,135.77,Credit Card,8cc5fd19-f6f,Shadowfax,48.31,Delivered,2024-06-01,2024-06-02,Kolkata,Karnataka,Not Returned,4.8,Bronze,
7ca76956,e934df28-7,P3921,S3,Hemangini Munshi,27,Female,04003279023,lalraghav@example.com,Bilaspur,Nagaland,351851,"15/12, Mangat Zila
Mysore-075421",Peplum Top,Men,W,M,Yellow,Georgette,2024-09-08,4,4874.29,0.11,17352.47,867.62,Debit Card,7e9fbb35-834,Ecom Express,76.95,Delivered,2024-09-12,2024-09-14,Secunderabad,Assam,Not Returned,1.3,Platinum,
f13e1b40,45778391-e,P6952,S6,Gaurika Nori,43,Female,3451012145,praneel22@example.org,Jehanabad,Tripura,930995,"32/850
Mital Zila
Kollam 598858",Lehenga,Women,Manyavar,XS,Red,Georgette,2024-06-18,5,3397.85,0.26,12572.05,628.6,UPI,3a3f0105-87c,Shadowfax,67.3,In Transit,2024-06-23,2024-06-24,Haridwar,Kerala,Returned,1.7,Silver,
e8b5b4f2,776506ab-8,P4678,S10,Anusha Ramachandran,26,Male,+917475844321,aadhya84@example.org,North Dumdum,Punjab,520956,"55, Bhasin Path
Bareilly-530149",A-line Dress,Women,Utsa,S,Green,Rayon,2025-02-02,5,1742.8,0.28,6274.08,313.7,Credit Card,0ea81364-061,Delhivery,72.24,Delivered,2025-02-08,2025-02-08,Baranagar,Telangana,Not Returned,4.0,Gold,
29f85a2f,103d84fa-5,P2960,S8,Oscar Kota,38,Other,+910332862793,edani@example.org,Alappuzha,Arunachal Pradesh,426624,"87/990
Tak Street
Sri Ganganagar-597044",Bomber Jacket,Men,W,XXL,Green,Linen,2024-06-08,2,4062.67,0.12,7150.3,357.52,UPI,43011e16-81e,Delhivery,92.36,Cancelled,2024-06-15,2024-06-13,Raichur,Bihar,Returned,1.4,Gold,
05df96cb,9aa80b94-1,P9963,S2,Timothy Sharma,28,Male,7414449370,kamala60@example.org,Berhampore,Tamil Nadu,071777,"H.No. 071, Rajagopalan Ganj
Jehanabad 877693",Kimono,Men,Manyavar,XXL,Maroon,Rayon,2025-02-21,4,4498.03,0.29,12774.41,638.72,Credit Card,d4d02a38-07d,BlueDart,36.88,Pending,2025-02-27,2025-03-01,Madanapalle,Goa,Not Returned,1.5,Silver,
d94efa07,bc04592a-1,P8286,S3,Anthony Nori,43,Female,+911534372116,hredhaan67@example.net,Ranchi,Karnataka,920166,"15, Zachariah Nagar
Nellore 177403",Raincoat,Women,Utsa,XL,Blue,Chiffon,2025-03-06,4,2575.29,0.29,7313.82,365.69,Credit Card,83f94553-823,Shadowfax,74.87,Cancelled,2025-03-10,2025-03-12,Motihari,Uttarakhand,Returned,1.6,Platinum,
a68e60f4,aeb2f126-5,P8448,S1,Lucky Shenoy,64,Other,+913480932079,sundernandini@example.org,Junagadh,West Bengal,742549,"H.No. 89
Tara Nagar, Nagpur-068139",Shawl,Kids,Biba,M,Black,Georgette,2024-07-01,4,3187.82,0.26,9435.95,471.8,UPI,c364b86b-759,Ecom Express,60.93,In Transit,2024-07-08,2024-07-08,Khammam,Mizoram,Not Returned,2.2,Gold,
9c6e4247,5b5e8fc9-a,P8373,S9,Harita Deshmukh,18,Male,+915617661213,singhzarna@example.net,Navi Mumbai,Jharkhand,549299,"48, Guha Path, Panvel-124105",Raincoat,Women,FabIndia,XL,Black,Chiffon,2025-01-10,3,2212.16,0.0,6636.48,331.82,UPI,69aee039-9b9,BlueDart,35.61,Cancelled,2025-01-17,2025-01-17,Rajpur Sonarpur,Assam,Not Returned,3.3,Gold,
9b591e5c,8f1e194c-4,P6733,S4,Gunbir Jhaveri,23,Other,1987075855,qushidhar@example.com,Miryalaguda,Meghalaya,549074,"H.No. 358
Ganesan Road, Visakhapatnam-976629",Churidar,Kids,Utsa,M,White,Cotton,2024-06-21,1,4306.47,0.01,4263.41,213.17,Cash on Delivery,cc8e1714-8e6,Shadowfax,144.36,Delivered,2024-06-27,2024-06-26,Ahmedabad,Madhya Pradesh,Returned,1.3,Platinum,
df4602ea,56577c31-c,P9195,S1,Jhalak Soni,27,Other,02312020326,ahujaojas@example.com,Baranagar,Andhra Pradesh,888664,"88/644
Patla Path
Raurkela Industrial Township-209989",Trench Coat,Kids,Manyavar,L,Maroon,Georgette,2025-01-01,1,2047.25,0.07,1903.94,95.2,Net Banking,c616eaa9-387,Delhivery,133.3,In Transit,2025-01-08,2025-01-08,Barasat,Uttar Pradesh,Not Returned,3.0,Silver,
af41ac3d,0ed2ddd1-8,P9798,S8,Krish Bhargava,32,Other,00508465574,zaitrashanker@example.org,Purnia,Jharkhand,156247,"H.No. 986, Lad Zila, Aizawl-460636",Leather Jacket,Women,Utsa,M,Black,Rayon,2025-03-06,3,1743.7,0.17,4341.81,217.09,Cash on Delivery,25385c24-09a,Shadowfax,117.93,Cancelled,2025-03-13,2025-03-13,Varanasi,Haryana,Returned,1.8,Platinum,
bcecb110,b529f84f-3,P2674,S5,Hemani Thakkar,30,Female,3757993367,karijanaki@example.com,Machilipatnam,Odisha,218659,"04, Sekhon Nagar
Sagar 549195",Churidar,Women,FabIndia,L,Yellow,Georgette,2024-10-18,1,4879.66,0.15,4147.71,207.39,Debit Card,47d3e28d-009,India Post,135.23,Pending,2024-10-24,2024-10-23,Khandwa,Madhya Pradesh,Not Returned,2.7,Bronze,
4e406d24,5f193e50-7,P8798,S5,Lakshit Nigam,36,Other,04152119633,parekhjasmit@example.net,Ongole,Chhattisgarh,151654,"H.No. 74, Dubey Path
Haridwar-295196",Salwar,Women,FabIndia,XL,Red,Silk,2024-12-31,3,1192.36,0.03,3469.77,173.49,Net Banking,9a4f9bb0-98e,India Post,45.47,Cancelled,2025-01-07,2025-01-09,Eluru,Chhattisgarh,Not Returned,3.3,Bronze,
ae551efa,4b222290-a,P1757,S5,Kavya Bhavsar,58,Male,+917418036872,cmunshi@example.org,Hapur,Andhra Pradesh,655046,"89/907, Hora
Nanded 588296",Kaftan Dress,Men,Manyavar,L,Maroon,Silk,2024-07-01,4,1518.11,0.28,4372.16,218.61,Net Banking,9a1fb559-c71,Ecom Express,114.13,Cancelled,2024-07-07,2024-07-08,Bijapur,Arunachal Pradesh,Returned,1.8,Silver,
8637c6a3,1f7191c2-3,P3793,S10,David Wali,36,Other,+914698762212,ati81@example.com,Bokaro,Haryana,708926,"40/74
Patel Road
Jaunpur 098176",Sherwani,Kids,Soch,S,Black,Rayon,2024-08-29,4,4681.02,0.06,17600.64,880.03,Debit Card,caef50aa-3b1,Ecom Express,80.1,Cancelled,2024-09-02,2024-09-04,Sagar,Chhattisgarh,Not Returned,4.9,Gold,Indira Sehgal
